"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"HVTCBUS","198402","293.845","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198403","320.67","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198404","315.985","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198405","335.607","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198406","303.719","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198407","289.982","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198408","264.894","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198409","220.536","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198410","220.205","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198411","234.699","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198412","272.166","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198413","3385.811","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198501","290.793","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198502","273.175","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198503","260.344","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198504","258.039","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198505","279.498","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198506","252.373","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198507","225.387","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198508","211.206","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198509","198.288","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198510","211.589","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198511","242.115","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198512","267.386","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198513","2970.192","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198601","226.352","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198602","245.152","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198603","300.28","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198604","290.609","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198605","287.656","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198606","277.26","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198607","254.396","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198608","223.81","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198609","222.779","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198610","225.018","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198611","244.175","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198612","273.692","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198613","3071.179","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198701","267.809","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198702","223.722","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198703","245.143","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198704","232.573","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198705","255.627","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198706","220.689","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198707","213.34","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198708","194.652","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198709","191.635","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198710","189.215","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198711","177.943","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198712","222.161","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198713","2634.508","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198801","230.477","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198802","199.789","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198803","204.359","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198804","200.293","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198805","222.701","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198806","197.723","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198807","177.42","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198808","172.238","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198809","170.174","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198810","158.144","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198811","192.932","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198812","208.016","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198813","2334.265","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198901","224.04","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198902","199.31","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198903","242.358","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198904","257.728","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198905","300.24","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198906","277.046","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198907","242.678","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198908","216.086","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198909","202.515","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198910","214.892","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198911","226.777","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198912","233.595","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","198913","2837.263","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199001","253.277","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199002","262.555","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199003","301.333","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199004","276.175","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199005","291.917","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199006","300.121","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199007","257.581","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199008","230.354","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199009","187.254","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199010","203.213","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199011","219.084","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199012","263.525","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199013","3046.391","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199101","280.572","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199102","240.524","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199103","282.566","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199104","281.008","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199105","309.826","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199106","280.947","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199107","266.05","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199108","237.525","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199109","201.861","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199110","193.296","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199111","202.13","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199112","239.639","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199113","3015.943","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199201","235.95","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199202","196.021","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199203","237.66","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199204","212.719","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199205","242.426","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199206","244.966","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199207","214.207","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199208","198.457","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199209","183.3","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199210","180.27","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199211","212.065","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199212","259.394","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199213","2617.436","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199301","268.521","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199302","216.725","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199303","253.399","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199304","274.886","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199305","316.469","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199306","287.581","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199307","254.885","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199308","216.292","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199309","188.068","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199310","187.59","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199311","195.571","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199312","231.625","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199313","2891.613","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199401","220.026","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199402","210.85","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199403","243.412","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199404","254.767","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199405","267.13","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199406","258.029","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199407","241.004","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199408","209.396","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199409","171.008","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199410","180.671","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199411","197.506","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199412","229.658","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199413","2683.457","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199501","256.445","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199502","258.244","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199503","294.609","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199504","253.408","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199505","286.483","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199506","311.683","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199507","283.275","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199508","251.378","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199509","206.52","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199510","238.738","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199511","263.386","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199512","301.139","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199513","3205.307","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199601","317.658","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199602","328.772","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199603","350.334","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199604","329.254","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199605","343.915","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199606","330.103","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199607","298.56","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199608","271.592","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199609","228.911","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199610","233.632","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199611","243.572","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199612","313.353","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199613","3589.656","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199701","336.616","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199702","321.859","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199703","357.387","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199704","327.586","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199705","349.12","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199706","351.899","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199707","323.304","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199708","274.788","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199709","238.97","5","Hydroelectric Power Consumption","Trillion Btu"
"HVTCBUS","199710","252.613","5","Hydroelectric Power Consumption","Trillion Btu"
